data,prazo_anos,taxa_pre
2022-12-31,20.0,0.133873928376657
2023-01-31,0.25,0.1035141801847617
2023-01-31,0.5,0.1049415640423678
2023-01-31,1.0,0.1073196719730987
2023-01-31,2.0,0.1109081149093586
2023-01-31,5.0,0.1172739354689649
2023-01-31,7.0,0.1197339164486994
2023-01-31,10.0,0.1221570732697678
2023-01-31,15.0,0.1245612788442762
2023-01-31,20.0,0.1260730064983438
2023-02-28,0.25,0.0939065560856787
2023-02-28,0.5,0.0955940147385184
2023-02-28,1.0,0.0984459555304342
2023-02-28,2.0,0.1028215759023684
2023-02-28,5.0,0.1106497344063495
2023-02-28,7.0,0.1136248318925234
2023-02-28,10.0,0.1164669555492858
2023-02-28,15.0,0.1191387804819826
2023-02-28,20.0,0.1207271823659039
2023-03-31,0.25,0.0844370258060309
2023-03-31,0.5,0.0865393887045001
2023-03-31,1.0,0.0901472476762142
2023-03-31,2.0,0.0957786731707925
2023-03-31,5.0,0.1059397383338797
2023-03-31,7.0,0.1097366148983513
2023-03-31,10.0,0.1132471275035747
2023-03-31,15.0,0.1163458927240655
2023-03-31,20.0,0.1180566150484126
2023-04-30,0.25,0.0826323569538624
2023-04-30,0.5,0.0847105234153704
2023-04-30,1.0,0.0882742986574577
2023-04-30,2.0,0.093832487954032
2023-04-30,5.0,0.1038575023788872
2023-04-30,7.0,0.1076064543297316
2023-04-30,10.0,0.1110779877458352
2023-04-30,15.0,0.1141518546099736
2023-04-30,20.0,0.1158554434357918
2023-05-31,0.25,0.0942914853031057
2023-05-31,0.5,0.0960240483633115
2023-05-31,1.0,0.098958165324491
2023-05-31,2.0,0.1034703047762389
2023-05-31,5.0,0.1115520745011408
2023-05-31,7.0,0.1146165079213353
2023-05-31,10.0,0.1175312924094292
2023-05-31,15.0,0.1202495301924752
2023-05-31,20.0,0.1218512295806574
2023-06-30,0.25,0.0979441238991971
2023-06-30,0.5,0.099618401696643
2023-06-30,1.0,0.1024463281567644
2023-06-30,2.0,0.106782053574866
2023-06-30,5.0,0.1145360993030806
2023-06-30,7.0,0.1174850901602894
2023-06-30,10.0,0.1203059801512861
2023-06-30,15.0,0.1229642418624577
2023-06-30,20.0,0.1245487578183511
2023-07-31,0.25,0.1078466283033677
2023-07-31,0.5,0.1093614757908103
2023-07-31,1.0,0.11189893458035
2023-07-31,2.0,0.1157521067295564
2023-07-31,5.0,0.1226097142174104
2023-07-31,7.0,0.1252429298214435
2023-07-31,10.0,0.1278069859564881
2023-07-31,15.0,0.1303011924111687
2023-07-31,20.0,0.1318387057491273
2023-08-31,0.25,0.1111709837370809
2023-08-31,0.5,0.112347368958735
2023-08-31,1.0,0.1142681799733235
2023-08-31,2.0,0.1170969166011384
2023-08-31,5.0,0.1220514322743589
2023-08-31,7.0,0.1240142734203137
2023-08-31,10.0,0.1260330846216004
2023-08-31,15.0,0.1281790102893637
2023-08-31,20.0,0.1296167395112163
2023-09-30,0.25,0.1114858040401722
2023-09-30,0.5,0.1123202054596224
2023-09-30,1.0,0.113617952776971
2023-09-30,2.0,0.1154115951265448
2023-09-30,5.0,0.1184432182338974
2023-09-30,7.0,0.1197287099992946
2023-09-30,10.0,0.1211966032566133
2023-09-30,15.0,0.1229906244440734
2023-09-30,20.0,0.1243275313442825
2023-10-31,0.25,0.108964046422789
2023-10-31,0.5,0.1098257690600002
2023-10-31,1.0,0.1111732931762543
2023-10-31,2.0,0.1130496296066494
2023-10-31,5.0,0.1162348733421853
2023-10-31,7.0,0.1175744788106504
2023-10-31,10.0,0.1190863851148403
2023-10-31,15.0,0.1209085200868583
2023-10-31,20.0,0.1222534817212011
2023-11-30,0.25,0.1148198304117095
2023-11-30,0.5,0.1153808721754374
2023-11-30,1.0,0.1161805828118876
2023-11-30,2.0,0.1171468379761133
2023-11-30,5.0,0.1186414255677214
2023-11-30,7.0,0.1193854882002774
2023-11-30,10.0,0.1204130134093908
2023-11-30,15.0,0.1219257449949374
2023-11-30,20.0,0.1231820610748913
2023-12-31,0.25,0.1147240899398987
2023-12-31,0.5,0.1153167426240517
2023-12-31,1.0,0.1161740455114399
2023-12-31,2.0,0.1172359785488606
2023-12-31,5.0,0.1189083067337191
2023-12-31,7.0,0.1197149794584223
2023-12-31,10.0,0.1207934282000987
2023-12-31,15.0,0.1223386877137296
2023-12-31,20.0,0.1236043232011117
2024-01-31,0.25,0.1036139309924392
2024-01-31,0.5,0.1044450729074956
2024-01-31,1.0,0.105736881701307
2024-01-31,2.0,0.1075206583954724
2024-01-31,5.0,0.110533954094548
2024-01-31,7.0,0.1118129899305481
2024-01-31,10.0,0.1132756322974814
2024-01-31,15.0,0.1150662994249179
2024-01-31,20.0,0.1164022453708412
2024-02-29,0.25,0.1016304953885515
2024-02-29,0.5,0.1026090311266883
2024-02-29,1.0,0.1041693781956079
2024-02-29,2.0,0.1063992769047207
2024-02-29,5.0,0.1102413325767238
2024-02-29,7.0,0.1118123036275443
2024-02-29,10.0,0.1135123897021671
2024-02-29,15.0,0.1154547264302593
2024-02-29,20.0,0.1168341264443084
2024-03-31,0.25,0.0974726679856141
2024-03-31,0.5,0.0987782303441213
2024-03-31,1.0,0.1009343904716442
2024-03-31,2.0,0.1041541120360981
2024-03-31,5.0,0.1098349596423934
2024-03-31,7.0,0.1120536551681926
2024-03-31,10.0,0.1142805639524179
2024-03-31,15.0,0.1165594140830313
2024-03-31,20.0,0.1180352268011104
2024-04-30,0.25,0.1099868191711098
2024-04-30,0.5,0.1114354850183316
2024-04-30,1.0,0.1138523668180268
2024-04-30,2.0,0.117505224693061
2024-04-30,5.0,0.1239907087553102
2024-04-30,7.0,0.1264928418556723
2024-04-30,10.0,0.128950282844257
2024-04-30,15.0,0.1313763877819728
2024-04-30,20.0,0.1328943897086475
2024-05-31,0.25,0.119813394364436
2024-05-31,0.5,0.1212630092429023
2024-05-31,1.0,0.1236816200920791
2024-05-31,2.0,0.1273373504330156
2024-05-31,5.0,0.1338281706694138
2024-05-31,7.0,0.1363321834661867
2024-05-31,10.0,0.1387911532942619
2024-05-31,15.0,0.1412182347938637
2024-05-31,20.0,0.1427365165102032
2024-06-30,0.25,0.1168393075193902
2024-06-30,0.5,0.1180252734388001
2024-06-30,1.0,0.1199635396221052
2024-06-30,2.0,0.1228212744813119
2024-06-30,5.0,0.1278296601108626
2024-06-30,7.0,0.129811477242371
2024-06-30,10.0,0.1318457224445529
2024-06-30,15.0,0.1340015067384938
2024-06-30,20.0,0.1354420605040366
2024-07-31,0.25,0.1206401584653655
2024-07-31,0.5,0.1213932122187487
2024-07-31,1.0,0.1225427514126278
2024-07-31,2.0,0.1240901759496866
2024-07-31,5.0,0.1266644007202672
2024-07-31,7.0,0.1277887714300319
2024-07-31,10.0,0.1291256178697895
2024-07-31,15.0,0.1308359315600913
2024-07-31,20.0,0.1321488558608313
2024-08-31,0.25,0.1049206060070205
2024-08-31,0.5,0.10601211672337
2024-08-31,1.0,0.1077782940309359
2024-08-31,2.0,0.1103501380391499
2024-08-31,5.0,0.1148274248078723
2024-08-31,7.0,0.1166221594726936
2024-08-31,10.0,0.1185042423036412
2024-08-31,15.0,0.1205628313242075
2024-08-31,20.0,0.1219755381776964
2024-09-30,0.25,0.1027559353559045
2024-09-30,0.5,0.1037310277078939
2024-09-30,1.0,0.1052851012372768
2024-09-30,2.0,0.1075045777296764
2024-09-30,5.0,0.1113272720705823
2024-09-30,7.0,0.1128914229870603
2024-09-30,10.0,0.1145859619474502
2024-09-30,15.0,0.1165247553995016
2024-09-30,20.0,0.1179031402479684
2024-10-31,0.25,0.1006816935139673
2024-10-31,0.5,0.1018841582430189
2024-10-31,1.0,0.1038524837720276
2024-10-31,2.0,0.106760156152684
2024-10-31,5.0,0.1118613106157331
2024-10-31,7.0,0.1138758060741645
2024-10-31,10.0,0.1159366299921428
2024-10-31,15.0,0.1181093917130705
2024-10-31,20.0,0.1195548095928834
2024-11-30,0.25,0.1100713295680934
2024-11-30,0.5,0.1111220940131941
2024-11-30,1.0,0.112814035283119
2024-11-30,2.0,0.1152625511338076
2024-11-30,5.0,0.1195107314315033
2024-11-30,7.0,0.1212247620939346
2024-11-30,10.0,0.1230412048219413
2024-11-30,15.0,0.1250578655543381
2024-11-30,20.0,0.1264585597521423
2024-12-31,0.25,0.1046485762231468
2024-12-31,0.5,0.1057083109643355
2024-12-31,1.0,0.1074165953060957
2024-12-31,2.0,0.1098922618642007
2024-12-31,5.0,0.1141908799766412
2024-12-31,7.0,0.1159226776340572
2024-12-31,10.0,0.1177535710379314
2024-12-31,15.0,0.1197794622875711
2024-12-31,20.0,0.1211828010728429
2025-01-31,0.25,0.0937323021437762
2025-01-31,0.5,0.0951866503587738
2025-01-31,1.0,0.0976138849209467
2025-01-31,2.0,0.1012839418163253
2025-01-31,5.0,0.1078013764641933
2025-01-31,7.0,0.1103147643323784
2025-01-31,10.0,0.1127813593170054
2025-01-31,15.0,0.1152133114634666
2025-01-31,20.0,0.1167329886434951
2025-02-28,0.25,0.0855545215536388
2025-02-28,0.5,0.0867161183027338
2025-02-28,1.0,0.0886099860517939
2025-02-28,2.0,0.0913939618949425
2025-02-28,5.0,0.0962653255482102
2025-02-28,7.0,0.0981988759421975
2025-02-28,10.0,0.1001938636908991
2025-02-28,15.0,0.1023245718842767
2025-02-28,20.0,0.1037579412267216
2025-03-31,0.25,0.0838388678267046
2025-03-31,0.5,0.0851007035010661
2025-03-31,1.0,0.08717719754699
2025-03-31,2.0,0.0902645700344582
2025-03-31,5.0,0.0956995530257276
2025-03-31,7.0,0.0978316414016293
2025-03-31,10.0,0.0999881087942715
2025-03-31,15.0,0.1022219637644108
2025-03-31,20.0,0.1036848851531787
2025-04-30,0.25,0.0772449588096091
2025-04-30,0.5,0.0785758105064658
2025-04-30,1.0,0.080778045531546
2025-04-30,2.0,0.0840743112166787
2025-04-30,5.0,0.089897354682528
2025-04-30,7.0,0.0921661394744135
2025-04-30,10.0,0.0944337880544947
2025-04-30,15.0,0.0967386611470488
2025-04-30,20.0,0.0982219295685525
2025-05-31,0.25,0.0724426049633801
2025-05-31,0.5,0.0739541148718886
2025-05-31,1.0,0.076485492893108
2025-05-31,2.0,0.0803285630759768
2025-05-31,5.0,0.0871674041612146
2025-05-31,7.0,0.0897940091977033
2025-05-31,10.0,0.0923526886683784
2025-05-31,15.0,0.0948434607236148
2025-05-31,20.0,0.0963799900896582
2025-06-30,0.25,0.0677098259441476
2025-06-30,0.5,0.0692803077012194
2025-06-30,1.0,0.0719191271210142
2025-06-30,2.0,0.07594068945068
2025-06-30,5.0,0.0831111150392395
2025-06-30,7.0,0.0858545225232046
2025-06-30,10.0,0.0885082025446459
2025-06-30,15.0,0.0910596571748681
2025-06-30,20.0,0.0926135723897309
2025-07-31,0.25,0.0721858250791581
2025-07-31,0.5,0.0735600602167326
2025-07-31,1.0,0.0758413359647896
2025-07-31,2.0,0.0792689118200765
2025-07-31,5.0,0.0853358899258132
2025-07-31,7.0,0.0876906020233407
2025-07-31,10.0,0.09002813904787
2025-07-31,15.0,0.0923776541002514
2025-07-31,20.0,0.0938737126573868
2025-08-31,0.25,0.0637772349701108
2025-08-31,0.5,0.0651251602495692
2025-08-31,1.0,0.0673585018049363
2025-08-31,2.0,0.0707064446968435
2025-08-31,5.0,0.0766254888061321
2025-08-31,7.0,0.0789280903475962
2025-08-31,10.0,0.0812232435725244
2025-08-31,15.0,0.0835456855387317
2025-08-31,20.0,0.0850339875268124
2025-09-30,0.25,0.0597011454044809
2025-09-30,0.5,0.0609087983428837
2025-09-30,1.0,0.0628865763222121
2025-09-30,2.0,0.0658099520367081
2025-09-30,5.0,0.0709402785515544
2025-09-30,7.0,0.0729650500241351
2025-09-30,10.0,0.0750342318748875
2025-09-30,15.0,0.0772123323109932
2025-09-30,20.0,0.0786592797583137
2025-10-31,0.25,0.0774918104134848
2025-10-31,0.5,0.0785726597698085
2025-10-31,1.0,0.0803194130392986
2025-10-31,2.0,0.0828589879380112
2025-10-31,5.0,0.0872763284466955
2025-10-31,7.0,0.0890499467148838
2025-10-31,10.0,0.0909148546547767
2025-10-31,15.0,0.0929624730377425
2025-10-31,20.0,0.0943720367509342
2025-11-30,0.25,0.0768153104710362
2025-11-30,0.5,0.0775701056299301
2025-11-30,1.0,0.0787228175078631
2025-11-30,2.0,0.0802755128175977
2025-11-30,5.0,0.0828595290920132
2025-11-30,7.0,0.0839873489123392
2025-11-30,10.0,0.085327000664914
2025-11-30,15.0,0.0870391062775153
2025-11-30,20.0,0.0883525439725898
2025-12-31,0.25,0.0707093826821465
2025-12-31,0.5,0.0715657400207492
2025-12-31,1.0,0.072903489046001
2025-12-31,2.0,0.0747635861403369
2025-12-31,5.0,0.077918662093827
2025-12-31,7.0,0.0792476407967389
2025-12-31,10.0,0.080750903886662
2025-12-31,15.0,0.0825675179170262
2025-12-31,20.0,0.083910897775102
2026-01-31,0.25,0.0785500181512968
2026-01-31,0.5,0.0797508913612599
2026-01-31,1.0,0.0817163172857813
2026-01-31,2.0,0.0846191725602135
2026-01-31,5.0,0.0897113782946857
2026-01-31,7.0,0.0917227215147312
2026-01-31,10.0,0.0937809815790464
2026-01-31,15.0,0.0959521056121828
2026-01-31,20.0,0.0973970542865877
2026-02-28,0.25,0.1021301348728918
2026-02-28,0.5,0.1030446494607101
2026-02-28,1.0,0.104488355757868
2026-02-28,2.0,0.1065244794228001
2026-02-28,5.0,0.1100065595836458
2026-02-28,7.0,0.1114507272998306
2026-02-28,10.0,0.1130476786637545
2026-02-28,15.0,0.1149241370388778
2026-02-28,20.0,0.116284662588792
2026-03-31,0.25,0.0937773228726371
2026-03-31,0.5,0.0947668695755463
2026-03-31,1.0,0.0963472776309135
2026-03-31,2.0,0.0986105036103835
2026-03-31,5.0,0.1025144712857256
2026-03-31,7.0,0.1041072511769645
2026-03-31,10.0,0.1058250753375271
2026-03-31,15.0,0.107778742449722
2026-03-31,20.0,0.1091613886731668
2026-04-30,0.25,0.0964331993959766
2026-04-30,0.5,0.0971573019723831
2026-04-30,1.0,0.0982540947284184
2026-04-30,2.0,0.0997138917303607
2026-04-30,5.0,0.1021253310046026
2026-04-30,7.0,0.1031923596365695
2026-04-30,10.0,0.1044825672507668
2026-04-30,15.0,0.1061630899134746
2026-04-30,20.0,0.1074674789419056
2026-05-31,0.25,0.1000810951713375
2026-05-31,0.5,0.1007460421160706
2026-05-31,1.0,0.1017350586372507
2026-05-31,2.0,0.1030158072296593
2026-05-31,5.0,0.1050946286324085
2026-05-31,7.0,0.1060444908073319
2026-05-31,10.0,0.1072394018058251
2026-05-31,15.0,0.1088590527790351
2026-05-31,20.0,0.1101460017764319
2026-06-30,0.25,0.1097582984171021
2026-06-30,0.5,0.110490099866445
2026-06-30,1.0,0.1116009192758054
2026-06-30,2.0,0.1130840187244542
2026-06-30,5.0,0.1155387469072336
2026-06-30,7.0,0.1166210242930328
2026-06-30,10.0,0.117923634387177
2026-06-30,15.0,0.1196120792610016
2026-06-30,20.0,0.1209187380409193
2026-07-31,0.25,0.1042485861505169
2026-07-31,0.5,0.1049279546113758
2026-07-31,1.0,0.1059432458365016
2026-07-31,2.0,0.1072676445337665
2026-07-31,5.0,0.1094275546488118
2026-07-31,7.0,0.1104059807643416
2026-07-31,10.0,0.1116241240678789
2026-07-31,15.0,0.1132586149139271
2026-07-31,20.0,0.1145498156060769
